,Unnamed: 0,Entity,Year,Annual CO₂ emissions (per capita),Per capita methane emissions in CO₂ equivalents,Per capita greenhouse gas emissions in CO₂ equivalents,Annual CO₂ emissions,Share of annual CO₂ emissions embedded in trade,Share of global annual CO₂ emissions,Coal electricity per capita - kWh (adapted for visualization of chart per-capita-electricity-source-stacked),Gas electricity per capita - kWh (adapted for visualization of chart per-capita-electricity-source-stacked),Oil electricity per capita - kWh (adapted for visualization of chart per-capita-electricity-source-stacked),Nuclear electricity per capita - kWh (adapted for visualization of chart per-capita-electricity-source-stacked),Hydro electricity per capita - kWh (adapted for visualization of chart per-capita-electricity-source-stacked),Wind electricity per capita - kWh (adapted for visualization of chart per-capita-electricity-source-stacked),Solar electricity per capita - kWh (adapted for visualization of chart per-capita-electricity-source-stacked),Bioenergy electricity per capita - kWh (adapted for visualization of chart per-capita-electricity-source-stacked),Other renewable electricity excluding bioenergy per capita - kWh (adapted for visualization of chart per-capita-electricity-source-stacked),Other renewables (including geothermal and biomass) - TWh,Biofuels consumption - TWh,Solar consumption - TWh,Wind consumption - TWh,Hydro consumption - TWh,Nuclear consumption - TWh,Gas consumption - TWh,Coal consumption - TWh,Oil consumption - TWh,Fossil fuel electricity per capita - kWh (adapted for visualization of chart per-capita-electricity-fossil-nuclear-renewables),Nuclear electricity per capita - kWh (adapted for visualization of chart per-capita-electricity-fossil-nuclear-renewables),Renewable electricity per capita - kWh (adapted for visualization of chart per-capita-electricity-fossil-nuclear-renewables),Carbon dioxide emissions from buildings,Carbon dioxide emissions from industry,Carbon dioxide emissions from other fuel combustion,Carbon dioxide emissions from transport,Carbon dioxide emissions from manufacturing and construction,Fugitive emissions of carbon dioxide from energy production,Carbon dioxide emissions from electricity and heat,Continent
2148,2148,Latvia,1993,4.6499653,1.6566815,8.668909,11921674.0,22.742989,0.052389637,,218.42407,191.12106,,1123.3239,49.445427238095235,23.9163017,216.12830571428577,,1.258766318181818,0.2380343802777778,0.0190780516808333,0.1913604052555555,7.9888883,669.2547335908673,8.830015,5.806859,26.326996,409.5451,,1123.3239,2020000.0,20000.0,560000.0,2280000.0,1580000.0,15601073.69224842,5310000.0,Europe
2149,2149,Latvia,1994,4.1131306,1.2179071,4.194413,10370181.0,32.57763,0.045101576,,122.95547,325.23703,,1312.847,49.445427238095235,23.9163017,216.12830571428577,,1.258766318181818,0.2380343802777778,0.0190780516808333,0.1913604052555555,9.180555,669.2547335908673,8.830015,4.368228,24.942257,448.1925,,1312.847,1630000.0,80000.0,519999.97,2110000.0,1430000.0,15601073.69224842,4460000.0,Europe
2150,2150,Latvia,1995,3.6742284,1.07885,4.128399,9133941.0,38.970932,0.038814843,,213.19833,209.17572,,1182.6475,49.445427238095235,23.9163017,216.12830571428577,,1.258766318181818,0.2380343802777778,0.0190780516808333,0.1913604052555555,8.158333,669.2547335908673,10.590339,3.107536,22.464779,422.37405,,1182.6475,1030000.0,90000.0,400000.0,2010000.0,1370000.0,15601073.69224842,4090000.2,Europe
2151,2151,Latvia,1996,3.7477655,1.0679508,3.7187235,9211659.0,54.763317,0.03797343,,211.5621,301.06915,,756.7414,49.445427238095235,23.9163017,216.12830571428577,,1.258766318181818,0.2380343802777778,0.0190780516808333,0.0027777778,5.1666665,669.2547335908673,9.705445,2.9133148,23.622612,512.6313,,756.7414,1010000.0,110000.0,410000.0,1930000.0,1240000.0,15601073.69224842,4320000.0,Europe
2152,2152,Latvia,1997,3.5672417,1.0278125,3.3509007,8679916.0,57.324345,0.035570648,,513.72064,127.402725,,1212.3807,49.445427238095235,23.9163017,216.12830571428577,,1.258766318181818,0.2380343802777778,0.0190780516808333,0.0055555557,8.202778,669.2547335908673,9.705445,2.6027942,20.98294,641.12335,,1212.3807,880000.0,110000.0,340000.0,1970000.0,1420000.0,15601073.69224842,3810000.0,Europe
2153,2153,Latvia,1998,3.446172,0.99548805,2.7583988,8306022.5,61.841618,0.03417585,,448.09244,165.96016,,1792.3698,49.445427238095235,23.9163017,216.12830571428577,,1.258766318181818,0.2380343802777778,0.0190780516808333,0.0055555557,11.988889,669.2547335908673,10.978368,1.9201131,20.0967,614.0526,,1792.3698,790000.0,100000.0,300000.0,1940000.0,1320000.0,15601073.69224842,3680000.0,Europe
2154,2154,Latvia,1999,3.2281199,0.9468826,2.8275192,7717860.0,59.753468,0.031053126,,397.35287,167.30647,,1154.4147,49.445427238095235,23.9163017,216.12830571428577,,1.258766318181818,0.2380343802777778,0.0190780516808333,0.0055555557,7.658333,669.2547335908673,10.5146265,1.483988,18.727612,564.65936,,1154.4147,760000.0,140000.0,310000.0,1910000.0,1180000.0,15601073.69224842,3250000.0,Europe
2155,2155,Latvia,2000,2.990149,0.8663034,2.0915325,7081630.0,107.52842,0.02775961,,477.13147,80.22565,,1190.7174,49.445427238095235,23.9163017,216.12830571428577,,1.258766318181818,0.2380343802777778,0.0190780516808333,0.013888888,7.8305554,669.2547335908673,12.73396,1.5305079,15.440622,557.3571,,1190.7174,660000.0,90000.0,310000.0,2120000.0,1030000.0,15601073.69224842,2710000.0,Europe
2156,2156,Latvia,2001,3.2059655,0.8921716,2.625072,7496506.0,82.98593,0.029162144,,555.95966,59.87258,,1210.2815,49.445427238095235,23.9163017,216.12830571428577,,0.009375,0.2380343802777778,0.0190780516808333,0.008287293,7.825967,669.2547335908673,13.240291,1.428164,17.956295,615.8323,,1210.2815,790000.0,110000.0,340000.0,2510000.0,1000000.0,15601073.69224842,2610000.0,Europe
2157,2157,Latvia,2002,3.2536795,0.91676754,2.7464042,7520418.0,80.42893,0.028619915,,566.76636,77.8763,,1064.3094,4.326461,23.9163017,4.326461,,0.03125,0.2380343802777778,0.0190780516808333,0.030136986,6.7506847,669.2547335908673,15.085792,1.15137,17.819523,644.6427,,1072.9623,800000.0,120000.0,310000.0,2590000.0,1050000.0,15601073.69224842,2490000.0,Europe
2158,2158,Latvia,2003,3.3753157,0.94850326,4.173786,7726040.0,88.90975,0.027922599,,668.4191,43.687523,,991.7068,21.843761,23.9163017,8.737505,,0.075,0.2380343802777778,0.0190780516808333,0.13079019,6.174387,669.2547335908673,15.005346,1.032744,18.005838,712.1066,,1022.288,830000.0,129999.99,360000.0,2740000.0,1090000.0,15601073.69224842,2440000.0,Europe
2159,2159,Latvia,2004,3.41457,0.9804162,6.241813,7731198.0,80.344894,0.027001472,,631.5755,26.499672,,1373.5663,22.08306,23.9163017,17.666447,,0.11875,0.2380343802777778,0.0190780516808333,0.13279133,8.425474,669.2547335908673,16.562193,0.78153604,19.358784,658.0752,,1413.3158,890000.0,140000.0,380000.0,2870000.0,1110000.0,15601073.69224842,2230000.0,Europe
2160,2160,Latvia,2005,3.48728,1.0376344,7.323134,7810764.0,71.778305,0.02637489,,665.2418,4.46471,,1486.7485,22.323551,23.9163017,17.85884,,0.13125,0.030833334,0.0190780516808333,0.12634408,8.94086,669.2547335908673,16.088987,0.940867,20.517754,669.70654,,1526.9309,880000.0,129999.99,370000.0,3000000.0,1120000.0,15601073.69224842,2210000.0,Europe
2161,2161,Latvia,2006,3.7449162,1.0985245,6.2727013,8310115.0,83.14303,0.02713206,,946.3556,123.80449148333332,,1216.7429,22.532276,23.9163017,18.02582,,0.134375,0.035441946,0.0190780516808333,0.12299465,7.2139034,669.2547335908673,16.62844,1.008321,19.316914,946.3556,,1257.301,930000.0,170000.0,390000.0,3320000.0,1170000.0,15601073.69224842,2230000.0,Europe
2162,2162,Latvia,2007,3.9246342,1.1521442,6.220624,8637233.0,105.35959,0.027389664,,872.42035,9.087711,,1240.4727,22.71928,23.9163017,18.175423,,0.13125,0.020555556,0.0190780516808333,0.14095744,7.268617,669.2547335908673,16.088987,1.246736,20.937656,881.50806,,1281.3673,930000.0,170000.0,380000.0,3750000.0,1190000.0,15601073.69224842,2100000.0,Europe
2163,2163,Latvia,2008,3.7645316,1.0695649,6.009156,8198058.0,98.05414,0.025559666,,945.94775,123.80449148333332,,1428.1056,27.551878,23.9163017,18.367918,,0.140625,0.020555556,0.0190780516808333,0.1530343,8.203166,669.2547335908673,15.757743,1.2425,20.536226,945.94775,,1474.0255,900000.0,170000.0,340000.0,3550000.0,1100000.0,15601073.69224842,2060000.0,Europe
2164,2164,Latvia,2009,3.480879,1.0960662,5.578628,7456196.0,61.23137,0.023639003,,938.3561,123.80449148333332,,1615.2797,23.342192,23.9163017,23.342192,,0.15,0.050328333,0.0190780516808333,0.12598425,9.07349,669.2547335908673,14.451696,0.9941667,18.639688,938.3561,,1661.964,900000.0,180000.0,320000.0,3110000.0,870000.0,15601073.69224842,1980000.0,Europe
2165,2165,Latvia,2010,4.0777874,1.081068,6.3332973,8554521.0,56.145344,0.025646199,,1425.2797,123.80449148333332,,1677.9211,23.834106,23.9163017,33.36775,,0.20625,0.31260666,0.0190780516808333,0.12760416,9.166667,669.2547335908673,17.234144,1.2677777,21.028973,1425.2797,,1735.123,1010000.0,430000.0,380000.0,3180000.0,1140000.0,15601073.69224842,2370000.0,Europe
2166,2166,Latvia,2011,3.7918744,1.1455067,6.512065,7811034.0,72.47581,0.0226377,,1461.2076,123.80449148333332,,1402.9535,33.98157,23.9163017,58.254124,,0.375,0.28460777,0.0005181347,0.18393783,7.4792747,669.2547335908673,15.180432,1.2866666,19.342073,1461.2076,,1495.1891,920000.0,560000.0,380000.0,2820000.0,1039999.94,15601073.69224842,2180000.0,Europe
2167,2167,Latvia,2012,3.6958518,1.1986947,6.893149,7519724.0,77.04155,0.021484913,,1012.4646,123.80449148333332,,1823.4193,54.063644,23.9163017,142.53142,,0.9,0.24916583,0.0005154639,0.2783505,9.536082,669.2547335908673,14.271878,1.0666666,19.337612,1012.4646,,2020.0144,860000.0,580000.0,360000.0,2730000.0,1070000.0,15601073.69224842,1980000.0,Europe
2168,2168,Latvia,2013,3.6605759,1.2090118,6.5588937,7368754.0,72.92326,0.020873679,,1326.376,123.80449148333332,,1445.6007,59.6124,23.9163017,248.385,,1.5687499,0.24916583,0.00051150896,0.30434784,7.4475703,669.2547335908673,14.062125,0.845,19.562712,1326.376,,1753.5981,820000.0,540000.0,360000.0,2760000.0,890000.0,15601073.69224842,2079999.9,Europe
2169,2169,Latvia,2014,3.5966187,1.2162685,6.907864,7172208.0,65.50588,0.020231845,,1173.4305,123.80449148333332,,997.9174,70.205246,23.9163017,335.98224,,2.090625,0.27999917,0.00050890585,0.25699747,5.073791,669.2547335908673,12.637625,0.69666666,19.589464,1173.4305,,1404.1049,850000.0,560000.0,360000.0,2880000.0,850000.0,15601073.69224842,1790000.0,Europe
2170,2170,Latvia,2015,3.671837,1.2141865,7.863065,7262431.0,64.72362,0.020512503,,1395.4377,123.80449148333332,,940.4037,75.83901,23.9163017,389.3069,,2.403125,0.28460777,0.00050632906,0.37215188,4.729114,669.2547335908673,12.7435,0.54472226,20.659561,1395.4377,,1405.5496,810000.0,470000.0,370000.0,3060000.0,750000.0,15601073.69224842,1860000.0,Europe
2171,2171,Latvia,2016,3.6791832,1.2260444,7.286973,7210695.0,66.64982,0.020359615,,1500.1049,123.80449148333332,,1290.9065,66.33116,23.9163017,418.39658,,2.571875,0.14816222,0.000959799,0.32663316,6.3542714,669.2547335908673,13.195875,0.47583333,21.412914,1500.1049,,1775.6343,800000.0,350000.0,400000.0,3080000.0,640000.0,15601073.69224842,1880000.0,Europe
2172,2172,Latvia,2017,3.7142673,1.2335199,7.4952555,7215332.0,97.521904,0.020048214,,1065.5828,123.80449148333332,,2254.7114,77.21615,23.9163017,478.74008,,2.9082499,0.12568668,0.0011,0.375,10.95155,669.2547335908673,11.963876,0.48027778,21.701895,1065.5828,,2810.6675,820000.0,440000.0,430000.0,3240000.0,620000.0,15601073.69224842,1570000.0,Europe
2173,2173,Latvia,2018,4.0762577,1.2077075,8.201227,7857337.0,104.86672,0.021391902,,1670.4832,5.1878357,,1260.6442,62.254032,23.9163017,487.6566,,2.9491093,0.44067055,0.0031666667,0.3035771,6.0486794,669.2547335908673,13.715625,0.56361115,19.506718,1675.671,,1810.5548,840000.0,550000.0,440000.0,3240000.0,760000.0,15601073.69224842,1960000.0,Europe
2174,2174,Latvia,2019,3.9955153,1.1995317,7.944667,7648483.0,101.127464,0.020613482,,1697.7778,123.80449148333332,,1102.2495,78.35898,23.9163017,485.82565,,2.8981876,0.41599473,0.007764851,0.38118562,5.2167177,669.2547335908673,13.118875,0.4766667,22.321327,1697.7778,,1666.4342,790000.0,560000.0,470000.0,3220000.0,680000.0,15601073.69224842,1840000.0,Europe
2175,2175,Latvia,2020,3.6809838,1.1872194,7.6240983,6997988.0,95.7329,0.019922232,,1094.0924,123.80449148333332,,1367.6156,94.68108,23.9163017,452.36517,,2.7024937,0.5595716,0.011967901,0.4366469,6.4272637,669.2547335908673,10.731875,0.28611112,19.569078,1094.0924,,1914.6619,800000.0,550000.0,480000.0,3030000.0,680000.0,15601073.69224842,1380000.0,Europe
2176,2176,Latvia,2021,3.8386295,1.2028053,7.868626,7238093.0,109.23203,0.019566784,,1129.6182,123.80449148333332,,1437.2136,74.2472,5.3033714,456.08994,,2.6931062,0.56189364,0.01674138,0.34836453,6.669449,669.2547335908673,11.5885,0.22388889,20.47839,1129.6182,,1972.8541,870000.0,540000.0,480000.0,3130000.0,660000.0,15601073.69224842,1450000.0,Europe
2177,2177,Latvia,2022,3.5191438,1.1918868,7.631995,6619717.0,121.05895,0.017750164,,643.2547,123.80449148333332,,1461.9425,101.006935,42.529232,425.29236,,2.5042124,0.21477167,0.18467568,0.4672801,6.756322,669.2547335908673,8.10425,0.16444445,19.610828,643.2547,,2030.7709,830000.0,540000.0,500000.0,3060000.0,600000.0,15601073.69224842,1000000.0,Europe
2178,2178,Lithuania,1990,9.681154,1.9979055,13.679637,35772020.0,20.950308,0.157385,,1832.1978,1133.96,4608.911,110.96027,272.56384579999997,41.349793600000005,104.70824055,,0.8534375096363637,0.7090532167368422,0.2415298951949999,1.7492686771578947,1.15,47.31389,54.41444,9.271437,82.824165,2966.1577,4608.911,110.96027,5420000.0,21428776.514090423,1500000.0,5510000.0,6130000.0,15601073.69224842,13660000.0,Europe
2179,2179,Lithuania,1991,10.22719,1.9742358,14.083432,37855004.0,21.15658,0.16326593,,1699.3533,1550.7611,4592.8467,91.85694,272.56384579999997,41.349793600000005,104.70824055,,0.8534375096363637,0.7090532167368422,0.2415298951949999,1.7492686771578947,0.93888885,47.22222,56.32874,10.355351,90.637054,3250.1145,4592.8467,91.85694,6120000.0,21428776.514090423,1190000.0,6080000.0,6180000.0,15601073.69224842,14720000.0,Europe
2180,2180,Lithuania,1992,5.7343993,2.0155697,9.296485,21203240.0,147.68742,0.094118774,,340.766,632.85114,3959.3765,83.83926,272.56384579999997,41.349793600000005,104.70824055,,0.8534375096363637,0.7090532167368422,0.2415298951949999,1.7492686771578947,0.8638888,40.66111,32.18021,4.853199,51.86617,973.6171,3959.3765,83.83926,2810000.0,760000.0,740000.0,4010000.2,3030000.0,15601073.69224842,8650000.0,Europe
2181,2181,Lithuania,1993,4.4439464,1.6985625,7.022282,16354616.0,98.27765,0.07187014,,70.648315,277.15878,3331.3398,105.972466,272.56384579999997,41.349793600000005,104.70824055,,0.8534375096363637,0.7090532167368422,0.2415298951949999,1.7492686771578947,1.0916667,34.055553,17.404295,4.3031,45.75867,347.80707,3331.3398,105.972466,2360000.0,360000.0,640000.0,3060000.0,1980000.0,15601073.69224842,7340000.0,Europe
2182,2182,Lithuania,1994,4.323523,1.514173,9.050702,15802014.0,81.70857,0.06872548,,90.289925,347.4794,2109.501,123.12262,272.56384579999997,41.349793600000005,104.70824055,,0.8534375096363637,0.7090532167368422,0.2415298951949999,1.7492686771578947,1.2555555,21.405554,20.135017,3.572736,42.190865,437.76932,2109.501,123.12262,2240000.0,380000.0,490000.0,2400000.0,2030000.0,15601073.69224842,7270000.0,Europe
2183,2183,Lithuania,1995,4.1610703,1.4020206,7.3956976,15092360.0,85.61895,0.064135246,,63.412624,303.27777,3258.8574,102.01161,272.56384579999997,41.349793600000005,104.70824055,,0.8534375096363637,0.7090532167368422,0.2415298951949999,1.7492686771578947,1.0361111,32.838886,23.596107,2.854002,38.271038,366.6904,3258.8574,102.01161,1930000.0,310000.0,420000.0,2940000.0,1740000.0,15601073.69224842,6410000.0,Europe
2184,2184,Lithuania,1996,4.3822937,1.3697239,7.6579633,15775035.0,44.261906,0.065029785,,180.56955,366.6951,3872.5222,91.673775,272.56384579999997,41.349793600000005,104.70824055,,0.8534375096363637,0.7090532167368422,0.2415298951949999,1.7492686771578947,0.90555555,38.727776,25.226633,2.622565,39.927193,547.26465,3872.5222,91.673775,1620000.0,320000.0,430000.0,3240000.0,1530000.0,15601073.69224842,7110000.0,Europe
2185,2185,Lithuania,1997,4.2530684,1.3743856,8.0701475,15197991.0,42.818665,0.06228198,,137.12363,442.15372,3363.7263,83.95324,272.56384579999997,41.349793600000005,104.70824055,,0.8534375096363637,0.7090532167368422,0.2415298951949999,1.7492686771578947,0.81944436,33.399998,23.28791,2.120149,40.03619,579.2773,3363.7263,83.95324,1380000.0,370000.0,350000.0,3630000.0,1550000.0,15601073.69224842,6650000.0,Europe
2186,2186,Lithuania,1998,4.518973,1.3554033,8.473236,16032267.0,38.715317,0.06596615,,78.92286,817.41534,3819.3027,118.384285,272.56384579999997,41.349793600000005,104.70824055,,0.8534375096363637,0.7090532167368422,0.2415298951949999,1.7492686771578947,1.1583333,37.649998,20.397856,1.84917,45.90011,896.3382,3819.3027,118.384285,1150000.0,410000.0,310000.0,3820000.0,1520000.0,15601073.69224842,7490000.0,Europe
2187,2187,Lithuania,1999,3.8277712,1.301316,7.5521336,13484874.0,47.516987,0.054256946,,283.85666,513.7805,2798.8264,116.381226,272.56384579999997,41.349793600000005,104.70824055,,0.8534375096363637,0.7090532167368422,0.2415298951949999,1.7492686771578947,1.15,27.394445,21.084028,1.578191,36.30458,797.63715,2798.8264,116.381226,1050000.0,350000.0,210000.0,3410000.0,1180000.0,15601073.69224842,6050000.0,Europe
2188,2188,Lithuania,2000,3.3934264,1.2627126,2.5121224,11878384.0,70.25388,0.04656263,,462.80292,214.26062,2405.4326,97.13148,272.56384579999997,41.349793600000005,104.70824055,,0.8534375096363637,0.7090532167368422,0.2415298951949999,1.7492686771578947,0.9425,23.386108,24.007809,1.073449,28.525013,677.06354,2405.4326,97.13148,850000.0,290000.0,180000.0,3040000.0,1080000.0,15601073.69224842,5070000.0,Europe
2189,2189,Lithuania,2001,3.636367,1.2130946,3.9756896,12629132.0,59.456802,0.04912856,,541.3175,227.46854,3270.9397,95.0185,272.56384579999997,41.349793600000005,104.70824055,,0.00625,0.7090532167368422,0.2415298951949999,1.7492686771578947,0.89917135,31.386744,24.966122,0.974594,31.414404,768.7861,3270.9397,95.0185,810000.0,280000.0,170000.0,3320000.0,1039999.94,15601073.69224842,5530000.0,Europe
2190,2190,Lithuania,2002,3.6879485,1.2856289,3.681855,12701483.0,52.5685,0.048337124,,612.6506,200.34546,4105.6304,101.62451,272.56384579999997,41.349793600000005,104.70824055,,0.0125,0.7090532167368422,0.2415298951949999,1.7492686771578947,0.96767116,38.745205,25.24175,1.571213,30.509422,812.9961,4105.6304,101.62451,870000.0,290000.0,180000.0,3440000.0,1110000.0,15601073.69224842,5330000.0,Europe
2191,2191,Lithuania,2003,3.7171066,1.2832185,4.377569,12694945.0,78.39107,0.045880664,,737.86127,143.47304,4532.5767,93.69667,272.56384579999997,41.349793600000005,2.928021,,0.021875001,0.7090532167368422,0.2415298951949999,1.7492686771578947,0.88583106,42.190735,27.380508,2.0294352,28.764093,881.33435,4532.5767,96.624695,910000.0,290000.0,190000.0,3490000.0,1130000.0,15601073.69224842,5240000.0,Europe
2192,2192,Lithuania,2004,3.935687,1.3074803,6.847272,13289646.0,62.55557,0.04641454,,796.6351,156.95782,4471.818,124.381676,272.56384579999997,41.349793600000005,2.9614685,,0.01875,0.010277778,0.2415298951949999,0.0032520327,1.1395664,40.925747,27.311892,1.961981,31.088854,953.5929,4471.818,127.343155,910000.0,350000.0,210000.0,3830000.0,1220000.0,15601073.69224842,5400000.0,Europe
2193,2193,Lithuania,2005,4.184092,1.318106,6.020577,13900658.0,54.4926,0.046938855,,909.0187,180.59975,3112.3354,135.4498,272.56384579999997,41.349793600000005,3.0099955,,0.021875001,0.03827778,0.2415298951949999,0.0048387093,1.2115592,27.789246,28.806347,2.149224,33.621483,1089.6184,3112.3354,138.4598,980000.0,380000.0,220000.0,4060000.0,1490000.0,15601073.69224842,5700000.0,Europe
2194,2194,Lithuania,2006,4.353276,1.3386207,6.2053013,14234380.0,62.9945,0.046474453,,752.3375,162.08897,2645.4143,122.33131,3.0582826,41.349793600000005,6.116565,,0.078125,0.224,0.2415298951949999,0.036631014,1.0617647,23.131552,28.545835,2.91913,33.145622,914.4265,2645.4143,131.50615,1090000.0,519999.97,230000.0,4330000.0,1610000.0,15601073.69224842,5240000.0,Europe
2195,2195,Lithuania,2007,4.8024497,1.390614,7.148876,15518530.0,57.29553,0.04921105,,742.7172,201.15257,3042.046,129.97551,34.041206,41.349793600000005,15.473275,,0.16875,0.61705554,0.2415298951949999,0.28218088,1.118617,26.15133,33.635124,2.901685,33.59571,943.86975,3042.046,179.48999,1050000.0,519999.97,250000.0,5030000.0,1610000.0,15601073.69224842,4750000.0,Europe
2196,2196,Lithuania,2008,4.67653,1.4068402,7.8378515,14957797.0,51.009872,0.046634983,,634.6761,253.24513,3092.0918,125.059326,40.64428,41.349793600000005,21.885382,,0.21562499,0.7131111,0.2415298951949999,0.34591028,1.0604222,26.104748,30.19148,2.462071,36.063103,887.9212,3092.0918,187.58899,1000000.0,450000.0,230000.0,5010000.0,1460000.0,15601073.69224842,4910000.0,Europe
2197,2197,Lithuania,2009,4.065662,1.3805515,7.597901,12860725.0,65.20255,0.040773433,,663.8731,319.29135,3430.0112,132.77463,50.58081,41.349793600000005,31.613007,,0.31875,0.5982778,0.2415298951949999,0.41391075,1.1136482,28.484514,25.37201,1.9573289,31.06497,983.1645,3430.0112,214.96844,1000000.0,280000.0,200000.0,4139999.8,1170000.0,15601073.69224842,4900000.0,Europe
2198,2198,Lithuania,2010,4.465951,1.4063706,8.362313,13834270.0,49.45279,0.041474726,,1029.7893,290.53616,3491.175305,174.32172,71.01995,41.349793600000005,48.4227,,0.459375,0.5199444,0.2415298951949999,0.5833334,1.40625,33.44826795,28.98196,2.40741,31.699005,1320.3256,3491.175305,293.76437,1130000.0,290000.0,230000.0,4280000.0,1270000.0,15601073.69224842,5410000.0,Europe
2199,2199,Lithuania,2011,4.6196947,1.4269744,9.1555605,13991401.0,68.84344,0.04054945,,881.58325,155.18506,3491.175305,158.48686,155.18506,41.349793600000005,52.828957,,0.49062502,0.5227778,0.00025906734,1.23057,1.2432642,33.44826795,31.619642,2.7877111,30.631077,1036.7683,3491.175305,366.5009,1150000.0,320000.0,230000.0,4250000.0,1360000.0,15601073.69224842,4540000.0,Europe
2200,2200,Lithuania,2012,4.712947,1.43177,9.709623,14083859.0,50.961056,0.040239573,,963.74774,147.23923,3491.175305,140.54654,180.7027,41.349793600000005,73.61961,,0.68125,0.70316666,0.005927835,1.3920102,1.088402,33.44826795,30.87416,2.717931,30.99526,1110.9869,3491.175305,394.86884,1070000.0,400000.0,230000.0,4280000.0,1460000.0,15601073.69224842,4490000.0,Europe
2201,2201,Lithuania,2013,4.4551187,1.4030664,9.361484,13179840.0,60.11634,0.037334908,,750.416,148.73111,3491.175305,175.77312,202.81516,16.901262,121.68909,,1.115625,0.67055553,0.114578,1.5414323,1.3329923,33.44826795,25.171972,3.127307,30.120863,899.14716,3491.175305,517.1786,1060000.0,460000.0,230000.0,4280000.0,1400000.0,15601073.69224842,3900000.0,Europe
2202,2202,Lithuania,2014,4.392798,1.3815315,8.64476,12884828.0,65.0083,0.036346387,,596.6239,146.59903,3491.175305,136.37119,218.1939,23.864958,136.37119,,1.249375,0.7350555,0.18575063,1.6262087,1.0132315,33.44826795,24.017113,2.6458251,29.522429,743.22296,3491.175305,514.8012,960000.0,400000.0,250000.0,4760000.0,1300000.0,15601073.69224842,3200000.0,Europe
2203,2203,Lithuania,2015,4.5042715,1.392091,8.729903,13088382.0,56.125027,0.036967713,,681.40265,196.16136,3491.175305,120.44996,278.7556,24.089993,154.86423,,1.3953125,0.79,0.1855696,2.0513923,0.88506323,33.44826795,24.037651,2.121312,32.41703,877.56396,3491.175305,578.1598,870000.0,519999.97,230000.0,5050000.0,1170000.0,15601073.69224842,3220000.0,Europe
2204,2204,Lithuania,2016,4.585246,1.2537165,8.467544,13155571.0,62.61745,0.037145153,,345.05487,188.21175,3491.175305,156.84311,397.3359,24.397818,153.35771,,1.3728125,0.6602778,0.16708542,2.85402,1.1404523,33.44826795,21.41865,2.149224,35.661934,533.2666,3491.175305,731.9345,1000000.0,450000.0,230000.0,5440000.0,1140000.0,15601073.69224842,2940000.0,Europe
2205,2205,Lithuania,2017,4.707851,1.2205244,8.782298,13320003.0,66.99094,0.037010394,,212.06532,151.98015,3491.175305,212.06532,480.6814,24.740953,176.7211,,1.57375,0.83323336,0.17,3.4095001,1.506,33.44826795,22.28886,2.3039029,36.70305,364.04544,3491.175305,894.20874,1080000.0,450000.0,240000.0,5690000.0,1160000.0,15601073.69224842,2610000.0,Europe
2206,2206,Lithuania,2018,4.806516,1.1910453,9.198896,13470189.0,70.403,0.03667311,,117.75264,139.1622,3491.175305,153.43526,406.78183,32.114357,192.68614,,1.696875,0.90425557,0.21542287,2.8482585,1.0721393,33.44826795,22.38687,2.458582,39.087585,256.91486,3491.175305,785.0176,1130000.0,510000.0,230000.0,6050000.0,1240000.0,15601073.69224842,2490000.0,Europe
2207,2207,Lithuania,2019,4.9040985,1.1491305,8.939413,13707235.0,58.918102,0.036942467,,186.04271,125.221054,3491.175305,125.221054,536.6617,32.199703,189.62045,,1.6662501,0.8729667,0.22549504,3.711386,0.8549505,33.44826795,21.57156,2.308555,39.038982,311.2638,3491.175305,883.70294,1050000.0,580000.0,250000.0,6270000.0,1280000.0,15601073.69224842,2310000.0,Europe
2208,2208,Lithuania,2020,4.8511734,1.0789028,8.808077,13562745.0,47.71426,0.03861112,,608.0624,153.804,3491.175305,107.30512,554.4097,46.498882,211.03339,,1.8565625,1.1950333,0.3180247,3.831358,0.7419753,33.44826795,23.604841,1.801487,36.593956,761.8664,3491.175305,919.24713,970000.0,560000.0,250000.0,6110000.0,1170000.0,15601073.69224842,2640000.0,Europe
2209,2209,Lithuania,2021,4.9565735,1.0291704,8.8846855,13851095.0,60.042744,0.037443757,,436.57343,164.60965,3491.175305,135.98187,486.672,67.99094,246.91446,,2.1421876,1.4732444,0.46995074,3.3539412,0.94507396,33.44826795,22.281841,2.158528,36.981213,601.18304,3491.175305,937.5592,1130000.0,630000.0,270000.0,6090000.0,1260000.0,15601073.69224842,2750000.0,Europe
2210,2210,Lithuania,2022,4.56408,0.9560748,8.287909,12856662.0,69.21434,0.03447396,,181.04861,181.04861,3491.175305,163.29875,536.0459,120.69907,252.04807,,2.213125,1.3905001,0.84029484,3.7159705,1.1410319,33.44826795,16.07382,2.138757,37.15651,362.09723,3491.175305,1072.0918,1090000.0,680000.0,290000.0,5980000.0,1200000.0,15601073.69224842,2470000.0,Europe
2277,2277,Luxembourg,1990,30.948277,1.799179,33.201515,11813174.0,7.64240299847664,0.05197404,,78.594315,1336.1033,,183.38673,189.863707,136.56603026315793,26.198105,,0.039078128,0.9541943775,0.168242729498913,0.2701386011153846,0.19444443,669.2547335908673,4.981477,12.797652,19.125217,1414.6978,,209.58484,1290000.0,540000.0,20000.0,2630000.0,5080000.0,15601073.69224842,1730000.0,Europe
